row_id,congestion
848971,47.13671
848972,50.574078
848973,50.574078
848974,50.574078
848975,50.574078
848976,36.879395
848977,36.879395
848978,36.879395
848979,36.879395
848980,36.879395
848981,36.879395
848982,45.43574
848983,45.43574
848984,45.43574
848985,45.43574
848986,45.43574
848987,45.43574
848988,55.145123
848989,55.145123
848990,55.145123
848991,55.145123
848992,59.739693
848993,59.739693
848994,59.739693
848995,59.739693
848996,59.739693
848997,59.739693
848998,49.370285
848999,49.370285
849000,49.370285
849001,49.370285
849002,49.370285
849003,49.370285
849004,64.090515
849005,64.090515
849006,64.090515
849007,64.090515
849008,36.595592
849009,36.595592
849010,36.595592
849011,36.595592
849012,36.595592
849013,36.595592
849014,36.595592
849015,36.595592
849016,46.783546
849017,46.783546
849018,46.783546
849019,46.783546
849020,46.783546
849021,46.783546
849022,46.783546
849023,46.783546
849024,38.564056
849025,38.564056
849026,38.564056
849027,38.564056
849028,38.564056
849029,38.564056
849030,42.289886
849031,42.289886
849032,42.289886
849033,48.47951
849034,48.47951
849035,48.47951
849036,48.47951
849037,51.410072
849038,51.410072
849039,51.410072
849040,51.410072
849041,38.72101
849042,38.72101
849043,38.72101
849044,38.72101
849045,38.72101
849046,38.72101
849047,46.80718
849048,46.80718
849049,46.80718
849050,46.80718
849051,46.80718
849052,46.80718
849053,57.465683
849054,57.465683
849055,57.465683
849056,57.465683
849057,60.94019
849058,60.94019
849059,60.94019
849060,60.94019
849061,60.94019
849062,60.94019
849063,50.26942
849064,50.26942
849065,50.26942
849066,50.26942
849067,50.26942
849068,50.26942
849069,64.123085
849070,64.123085
849071,64.123085
849072,64.123085
849073,36.80596
849074,36.80596
849075,36.80596
849076,36.80596
849077,36.80596
849078,36.80596
849079,36.80596
849080,36.80596
849081,47.226936
849082,47.226936
849083,47.226936
849084,47.226936
849085,47.226936
849086,47.226936
849087,47.226936
849088,47.226936
849089,38.25376
849090,38.25376
849091,38.25376
849092,38.25376
849093,38.25376
849094,38.25376
849095,42.289886
849096,42.289886
849097,42.289886
849098,48.47951
849099,48.47951
849100,48.47951
849101,48.47951
849102,51.410072
849103,51.410072
849104,51.410072
849105,51.410072
849106,38.72101
849107,38.72101
849108,38.72101
849109,38.72101
849110,38.72101
849111,38.72101
849112,46.80718
849113,46.80718
849114,46.80718
849115,46.80718
849116,46.80718
849117,46.80718
849118,57.465683
849119,57.465683
849120,57.465683
849121,57.465683
849122,60.94019
849123,60.94019
849124,60.94019
849125,60.94019
849126,60.94019
849127,60.94019
849128,50.26942
849129,50.26942
849130,50.26942
849131,50.26942
849132,50.26942
849133,50.26942
849134,64.123085
849135,64.123085
849136,64.123085
849137,64.123085
849138,36.80596
849139,36.80596
849140,36.80596
849141,36.80596
849142,36.80596
849143,36.80596
849144,36.80596
849145,36.80596
849146,47.226936
849147,47.226936
849148,47.226936
849149,47.226936
849150,47.226936
849151,47.226936
849152,47.226936
849153,47.226936
849154,38.25376
849155,38.25376
849156,38.25376
849157,38.25376
849158,38.25376
849159,38.25376
849160,42.289886
849161,42.289886
849162,42.289886
849163,48.47951
849164,48.47951
849165,48.47951
849166,48.47951
849167,51.410072
849168,51.410072
849169,51.410072
849170,51.410072
849171,38.72101
849172,38.72101
849173,38.72101
849174,38.72101
849175,38.72101
849176,38.72101
849177,46.80718
849178,46.80718
849179,46.80718
849180,46.80718
849181,46.80718
849182,46.80718
849183,57.465683
849184,57.465683
849185,57.465683
849186,57.465683
849187,60.94019
849188,60.94019
849189,60.94019
849190,60.94019
849191,60.94019
849192,60.94019
849193,50.26942
849194,50.26942
849195,50.26942
849196,50.26942
849197,50.26942
849198,50.26942
849199,64.123085
849200,64.123085
849201,64.123085
849202,64.123085
849203,36.80596
849204,36.80596
849205,36.80596
849206,36.80596
849207,36.80596
849208,36.80596
849209,36.80596
849210,36.80596
849211,47.226936
849212,47.226936
849213,47.226936
849214,47.226936
849215,47.226936
849216,47.226936
849217,47.226936
849218,47.226936
849219,38.25376
849220,38.25376
849221,38.25376
849222,38.25376
849223,38.25376
849224,38.25376
849225,43.994522
849226,43.994522
849227,43.994522
849228,49.117706
849229,49.117706
849230,49.117706
849231,49.117706
849232,52.648888
849233,52.648888
849234,52.648888
849235,52.648888
849236,40.52311
849237,40.52311
849238,40.52311
849239,40.52311
849240,40.52311
849241,40.52311
849242,47.469093
849243,47.469093
849244,47.469093
849245,47.469093
849246,47.469093
849247,47.469093
849248,57.619804
849249,57.619804
849250,57.619804
849251,57.619804
849252,61.86025
849253,61.86025
849254,61.86025
849255,61.86025
849256,61.86025
849257,61.86025
849258,51.89734
849259,51.89734
849260,51.89734
849261,51.89734
849262,51.89734
849263,51.89734
849264,64.09902
849265,64.09902
849266,64.09902
849267,64.09902
849268,36.62734
849269,36.62734
849270,36.62734
849271,36.62734
849272,36.62734
849273,36.62734
849274,36.62734
849275,36.62734
849276,49.091663
849277,49.091663
849278,49.091663
849279,49.091663
849280,49.091663
849281,49.091663
849282,49.091663
849283,49.091663
849284,38.180767
849285,38.180767
849286,38.180767
849287,38.180767
849288,38.180767
849289,38.180767
849290,43.994522
849291,43.994522
849292,43.994522
849293,49.117706
849294,49.117706
849295,49.117706
849296,49.117706
849297,52.648888
849298,52.648888
849299,52.648888
849300,52.648888
849301,40.52311
849302,40.52311
849303,40.52311
849304,40.52311
849305,40.52311
849306,40.52311
849307,47.469093
849308,47.469093
849309,47.469093
849310,47.469093
849311,47.469093
849312,47.469093
849313,57.619804
849314,57.619804
849315,57.619804
849316,57.619804
849317,61.86025
849318,61.86025
849319,61.86025
849320,61.86025
849321,61.86025
849322,61.86025
849323,51.89734
849324,51.89734
849325,51.89734
849326,51.89734
849327,51.89734
849328,51.89734
849329,64.09902
849330,64.09902
849331,64.09902
849332,64.09902
849333,36.62734
849334,36.62734
849335,36.62734
849336,36.62734
849337,36.62734
849338,36.62734
849339,36.62734
849340,36.62734
849341,49.091663
849342,49.091663
849343,49.091663
849344,49.091663
849345,49.091663
849346,49.091663
849347,49.091663
849348,49.091663
849349,38.180767
849350,38.180767
849351,38.180767
849352,38.180767
849353,38.180767
849354,38.180767
849355,43.994522
849356,43.994522
849357,43.994522
849358,49.117706
849359,49.117706
849360,49.117706
849361,49.117706
849362,52.648888
849363,52.648888
849364,52.648888
849365,52.648888
849366,40.52311
849367,40.52311
849368,40.52311
849369,40.52311
849370,40.52311
849371,40.52311
849372,47.469093
849373,47.469093
849374,47.469093
849375,47.469093
849376,47.469093
849377,47.469093
849378,57.619804
849379,57.619804
849380,57.619804
849381,57.619804
849382,61.86025
849383,61.86025
849384,61.86025
849385,61.86025
849386,61.86025
849387,61.86025
849388,51.89734
849389,51.89734
849390,51.89734
849391,51.89734
849392,51.89734
849393,51.89734
849394,64.09902
849395,64.09902
849396,64.09902
849397,64.09902
849398,36.62734
849399,36.62734
849400,36.62734
849401,36.62734
849402,36.62734
849403,36.62734
849404,36.62734
849405,36.62734
849406,49.091663
849407,49.091663
849408,49.091663
849409,49.091663
849410,49.091663
849411,49.091663
849412,49.091663
849413,49.091663
849414,38.180767
849415,38.180767
849416,38.180767
849417,38.180767
849418,38.180767
849419,38.180767
849420,45.280903
849421,45.280903
849422,45.280903
849423,50.28409
849424,50.28409
849425,50.28409
849426,50.28409
849427,53.677353
849428,53.677353
849429,53.677353
849430,53.677353
849431,41.03759
849432,41.03759
849433,41.03759
849434,41.03759
849435,41.03759
849436,41.03759
849437,50.229755
849438,50.229755
849439,50.229755
849440,50.229755
849441,50.229755
849442,50.229755
849443,60.638275
849444,60.638275
849445,60.638275
849446,60.638275
849447,64.91553
849448,64.91553
849449,64.91553
849450,64.91553
849451,64.91553
849452,64.91553
849453,54.175976
849454,54.175976
849455,54.175976
849456,54.175976
849457,54.175976
849458,54.175976
849459,66.17138
849460,66.17138
849461,66.17138
849462,66.17138
849463,39.64984
849464,39.64984
849465,39.64984
849466,39.64984
849467,39.64984
849468,39.64984
849469,39.64984
849470,39.64984
849471,53.370926
849472,53.370926
849473,53.370926
849474,53.370926
849475,53.370926
849476,53.370926
849477,53.370926
849478,53.370926
849479,40.413162
849480,40.413162
849481,40.413162
849482,40.413162
849483,40.413162
849484,40.413162
849485,45.280903
849486,45.280903
849487,45.280903
849488,50.28409
849489,50.28409
849490,50.28409
849491,50.28409
849492,53.677353
849493,53.677353
849494,53.677353
849495,53.677353
849496,41.03759
849497,41.03759
849498,41.03759
849499,41.03759
849500,41.03759
849501,41.03759
849502,50.229755
849503,50.229755
849504,50.229755
849505,50.229755
849506,50.229755
849507,50.229755
849508,60.638275
849509,60.638275
849510,60.638275
849511,60.638275
849512,64.91553
849513,64.91553
849514,64.91553
849515,64.91553
849516,64.91553
849517,64.91553
849518,54.175976
849519,54.175976
849520,54.175976
849521,54.175976
849522,54.175976
849523,54.175976
849524,66.17138
849525,66.17138
849526,66.17138
849527,66.17138
849528,39.64984
849529,39.64984
849530,39.64984
849531,39.64984
849532,39.64984
849533,39.64984
849534,39.64984
849535,39.64984
849536,53.370926
849537,53.370926
849538,53.370926
849539,53.370926
849540,53.370926
849541,53.370926
849542,53.370926
849543,53.370926
849544,40.413162
849545,40.413162
849546,40.413162
849547,40.413162
849548,40.413162
849549,40.413162
849550,45.280903
849551,45.280903
849552,45.280903
849553,50.28409
849554,50.28409
849555,50.28409
849556,50.28409
849557,53.677353
849558,53.677353
849559,53.677353
849560,53.677353
849561,41.03759
849562,41.03759
849563,41.03759
849564,41.03759
849565,41.03759
849566,41.03759
849567,50.229755
849568,50.229755
849569,50.229755
849570,50.229755
849571,50.229755
849572,50.229755
849573,60.638275
849574,60.638275
849575,60.638275
849576,60.638275
849577,64.91553
849578,64.91553
849579,64.91553
849580,64.91553
849581,64.91553
849582,64.91553
849583,54.175976
849584,54.175976
849585,54.175976
849586,54.175976
849587,54.175976
849588,54.175976
849589,66.17138
849590,66.17138
849591,66.17138
849592,66.17138
849593,39.64984
849594,39.64984
849595,39.64984
849596,39.64984
849597,39.64984
849598,39.64984
849599,39.64984
849600,39.64984
849601,53.370926
849602,53.370926
849603,53.370926
849604,53.370926
849605,53.370926
849606,53.370926
849607,53.370926
849608,53.370926
849609,40.413162
849610,40.413162
849611,40.413162
849612,40.413162
849613,40.413162
849614,40.413162
849615,45.137463
849616,45.137463
849617,45.137463
849618,50.579105
849619,50.579105
849620,50.579105
849621,50.579105
849622,54.961952
849623,54.961952
849624,54.961952
849625,54.961952
849626,41.706642
849627,41.706642
849628,41.706642
849629,41.706642
849630,41.706642
849631,41.706642
849632,49.440216
849633,49.440216
849634,49.440216
849635,49.440216
849636,49.440216
849637,49.440216
849638,60.992844
849639,60.992844
849640,60.992844
849641,60.992844
849642,66.46416
849643,66.46416
849644,66.46416
849645,66.46416
849646,66.46416
849647,66.46416
849648,55.765026
849649,55.765026
849650,55.765026
849651,55.765026
849652,55.765026
849653,55.765026
849654,65.38039
849655,65.38039
849656,65.38039
849657,65.38039
849658,39.856407
849659,39.856407
849660,39.856407
849661,39.856407
849662,39.856407
849663,39.856407
849664,39.856407
849665,39.856407
849666,55.812035
849667,55.812035
849668,55.812035
849669,55.812035
849670,55.812035
849671,55.812035
849672,55.812035
849673,55.812035
849674,43.535934
849675,43.535934
849676,43.535934
849677,43.535934
849678,43.535934
849679,43.535934
849680,45.137463
849681,45.137463
849682,45.137463
849683,50.579105
849684,50.579105
849685,50.579105
849686,50.579105
849687,54.961952
849688,54.961952
849689,54.961952
849690,54.961952
849691,41.706642
849692,41.706642
849693,41.706642
849694,41.706642
849695,41.706642
849696,41.706642
849697,49.440216
849698,49.440216
849699,49.440216
849700,49.440216
849701,49.440216
849702,49.440216
849703,60.992844
849704,60.992844
849705,60.992844
849706,60.992844
849707,66.46416
849708,66.46416
849709,66.46416
849710,66.46416
849711,66.46416
849712,66.46416
849713,55.765026
849714,55.765026
849715,55.765026
849716,55.765026
849717,55.765026
849718,55.765026
849719,65.38039
849720,65.38039
849721,65.38039
849722,65.38039
849723,39.856407
849724,39.856407
849725,39.856407
849726,39.856407
849727,39.856407
849728,39.856407
849729,39.856407
849730,39.856407
849731,55.812035
849732,55.812035
849733,55.812035
849734,55.812035
849735,55.812035
849736,55.812035
849737,55.812035
849738,55.812035
849739,43.535934
849740,43.535934
849741,43.535934
849742,43.535934
849743,43.535934
849744,43.535934
849745,45.137463
849746,45.137463
849747,45.137463
849748,50.579105
849749,50.579105
849750,50.579105
849751,50.579105
849752,54.961952
849753,54.961952
849754,54.961952
849755,54.961952
849756,41.706642
849757,41.706642
849758,41.706642
849759,41.706642
849760,41.706642
849761,41.706642
849762,49.440216
849763,49.440216
849764,49.440216
849765,49.440216
849766,49.440216
849767,49.440216
849768,60.992844
849769,60.992844
849770,60.992844
849771,60.992844
849772,66.46416
849773,66.46416
849774,66.46416
849775,66.46416
849776,66.46416
849777,66.46416
849778,55.765026
849779,55.765026
849780,55.765026
849781,55.765026
849782,55.765026
849783,55.765026
849784,65.38039
849785,65.38039
849786,65.38039
849787,65.38039
849788,39.856407
849789,39.856407
849790,39.856407
849791,39.856407
849792,39.856407
849793,39.856407
849794,39.856407
849795,39.856407
849796,55.812035
849797,55.812035
849798,55.812035
849799,55.812035
849800,55.812035
849801,55.812035
849802,55.812035
849803,55.812035
849804,43.535934
849805,43.535934
849806,43.535934
849807,43.535934
849808,43.535934
849809,43.535934
849810,45.13844
849811,45.13844
849812,45.13844
849813,50.128418
849814,50.128418
849815,50.128418
849816,50.128418
849817,54.911327
849818,54.911327
849819,54.911327
849820,54.911327
849821,42.249016
849822,42.249016
849823,42.249016
849824,42.249016
849825,42.249016
849826,42.249016
849827,48.999264
849828,48.999264
849829,48.999264
849830,48.999264
849831,48.999264
849832,48.999264
849833,60.423214
849834,60.423214
849835,60.423214
849836,60.423214
849837,66.050575
849838,66.050575
849839,66.050575
849840,66.050575
849841,66.050575
849842,66.050575
849843,56.663235
849844,56.663235
849845,56.663235
849846,56.663235
849847,56.663235
849848,56.663235
849849,65.76331
849850,65.76331
849851,65.76331
849852,65.76331
849853,41.169422
849854,41.169422
849855,41.169422
849856,41.169422
849857,41.169422
849858,41.169422
849859,41.169422
849860,41.169422
849861,60.761433
849862,60.761433
849863,60.761433
849864,60.761433
849865,60.761433
849866,60.761433
849867,60.761433
849868,60.761433
849869,45.466763
849870,45.466763
849871,45.466763
849872,45.466763
849873,45.466763
849874,45.466763
849875,45.13844
849876,45.13844
849877,45.13844
849878,50.128418
849879,50.128418
849880,50.128418
849881,50.128418
849882,54.911327
849883,54.911327
849884,54.911327
849885,54.911327
849886,42.249016
849887,42.249016
849888,42.249016
849889,42.249016
849890,42.249016
849891,42.249016
849892,48.999264
849893,48.999264
849894,48.999264
849895,48.999264
849896,48.999264
849897,48.999264
849898,60.423214
849899,60.423214
849900,60.423214
849901,60.423214
849902,66.050575
849903,66.050575
849904,66.050575
849905,66.050575
849906,66.050575
849907,66.050575
849908,56.663235
849909,56.663235
849910,56.663235
849911,56.663235
849912,56.663235
849913,56.663235
849914,65.76331
849915,65.76331
849916,65.76331
849917,65.76331
849918,41.169422
849919,41.169422
849920,41.169422
849921,41.169422
849922,41.169422
849923,41.169422
849924,41.169422
849925,41.169422
849926,60.761433
849927,60.761433
849928,60.761433
849929,60.761433
849930,60.761433
849931,60.761433
849932,60.761433
849933,60.761433
849934,45.466763
849935,45.466763
849936,45.466763
849937,45.466763
849938,45.466763
849939,45.466763
849940,45.13844
849941,45.13844
849942,45.13844
849943,50.128418
849944,50.128418
849945,50.128418
849946,50.128418
849947,54.911327
849948,54.911327
849949,54.911327
849950,54.911327
849951,42.249016
849952,42.249016
849953,42.249016
849954,42.249016
849955,42.249016
849956,42.249016
849957,48.999264
849958,48.999264
849959,48.999264
849960,48.999264
849961,48.999264
849962,48.999264
849963,60.423214
849964,60.423214
849965,60.423214
849966,60.423214
849967,66.050575
849968,66.050575
849969,66.050575
849970,66.050575
849971,66.050575
849972,66.050575
849973,56.663235
849974,56.663235
849975,56.663235
849976,56.663235
849977,56.663235
849978,56.663235
849979,65.76331
849980,65.76331
849981,65.76331
849982,65.76331
849983,41.169422
849984,41.169422
849985,41.169422
849986,41.169422
849987,41.169422
849988,41.169422
849989,41.169422
849990,41.169422
849991,60.761433
849992,60.761433
849993,60.761433
849994,60.761433
849995,60.761433
849996,60.761433
849997,60.761433
849998,60.761433
849999,45.466763
850000,45.466763
850001,45.466763
850002,45.466763
850003,45.466763
850004,45.466763
850005,47.51186
850006,47.51186
850007,47.51186
850008,51.481384
850009,51.481384
850010,51.481384
850011,51.481384
850012,53.29292
850013,53.29292
850014,53.29292
850015,53.29292
850016,43.432877
850017,43.432877
850018,43.432877
850019,43.432877
850020,43.432877
850021,43.432877
850022,47.32137
850023,47.32137
850024,47.32137
850025,47.32137
850026,47.32137
850027,47.32137
850028,57.117184
850029,57.117184
850030,57.117184
850031,57.117184
850032,62.24699
850033,62.24699
850034,62.24699
850035,62.24699
850036,62.24699
850037,62.24699
850038,54.70331
850039,54.70331
850040,54.70331
850041,54.70331
850042,54.70331
850043,54.70331
850044,62.8398
850045,62.8398
850046,62.8398
850047,62.8398
850048,38.40112
850049,38.40112
850050,38.40112
850051,38.40112
850052,38.40112
850053,38.40112
850054,38.40112
850055,38.40112
850056,54.43148
850057,54.43148
850058,54.43148
850059,54.43148
850060,54.43148
850061,54.43148
850062,54.43148
850063,54.43148
850064,45.146275
850065,45.146275
850066,45.146275
850067,45.146275
850068,45.146275
850069,45.146275
850070,47.51186
850071,47.51186
850072,47.51186
850073,51.481384
850074,51.481384
850075,51.481384
850076,51.481384
850077,53.29292
850078,53.29292
850079,53.29292
850080,53.29292
850081,43.432877
850082,43.432877
850083,43.432877
850084,43.432877
850085,43.432877
850086,43.432877
850087,47.32137
850088,47.32137
850089,47.32137
850090,47.32137
850091,47.32137
850092,47.32137
850093,57.117184
850094,57.117184
850095,57.117184
850096,57.117184
850097,62.24699
850098,62.24699
850099,62.24699
850100,62.24699
850101,62.24699
850102,62.24699
850103,54.70331
850104,54.70331
850105,54.70331
850106,54.70331
850107,54.70331
850108,54.70331
850109,62.8398
850110,62.8398
850111,62.8398
850112,62.8398
850113,38.40112
850114,38.40112
850115,38.40112
850116,38.40112
850117,38.40112
850118,38.40112
850119,38.40112
850120,38.40112
850121,54.43148
850122,54.43148
850123,54.43148
850124,54.43148
850125,54.43148
850126,54.43148
850127,54.43148
850128,54.43148
850129,45.146275
850130,45.146275
850131,45.146275
850132,45.146275
850133,45.146275
850134,45.146275
850135,47.51186
850136,47.51186
850137,47.51186
850138,51.481384
850139,51.481384
850140,51.481384
850141,51.481384
850142,53.29292
850143,53.29292
850144,53.29292
850145,53.29292
850146,43.432877
850147,43.432877
850148,43.432877
850149,43.432877
850150,43.432877
850151,43.432877
850152,47.32137
850153,47.32137
850154,47.32137
850155,47.32137
850156,47.32137
850157,47.32137
850158,57.117184
850159,57.117184
850160,57.117184
850161,57.117184
850162,62.24699
850163,62.24699
850164,62.24699
850165,62.24699
850166,62.24699
850167,62.24699
850168,54.70331
850169,54.70331
850170,54.70331
850171,54.70331
850172,54.70331
850173,54.70331
850174,62.8398
850175,62.8398
850176,62.8398
850177,62.8398
850178,38.40112
850179,38.40112
850180,38.40112
850181,38.40112
850182,38.40112
850183,38.40112
850184,38.40112
850185,38.40112
850186,54.43148
850187,54.43148
850188,54.43148
850189,54.43148
850190,54.43148
850191,54.43148
850192,54.43148
850193,54.43148
850194,45.146275
850195,45.146275
850196,45.146275
850197,45.146275
850198,45.146275
850199,45.146275
850200,46.982883
850201,46.982883
850202,46.982883
850203,51.2135
850204,51.2135
850205,51.2135
850206,51.2135
850207,51.51101
850208,51.51101
850209,51.51101
850210,51.51101
850211,41.870113
850212,41.870113
850213,41.870113
850214,41.870113
850215,41.870113
850216,41.870113
850217,45.88398
850218,45.88398
850219,45.88398
850220,45.88398
850221,45.88398
850222,45.88398
850223,56.85255
850224,56.85255
850225,56.85255
850226,56.85255
850227,59.95056
850228,59.95056
850229,59.95056
850230,59.95056
850231,59.95056
850232,59.95056
850233,53.35391
850234,53.35391
850235,53.35391
850236,53.35391
850237,53.35391
850238,53.35391
850239,64.71142
850240,64.71142
850241,64.71142
850242,64.71142
850243,38.459896
850244,38.459896
850245,38.459896
850246,38.459896
850247,38.459896
850248,38.459896
850249,38.459896
850250,38.459896
850251,50.929836
850252,50.929836
850253,50.929836
850254,50.929836
850255,50.929836
850256,50.929836
850257,50.929836
850258,50.929836
850259,44.069355
850260,44.069355
850261,44.069355
850262,44.069355
850263,44.069355
850264,44.069355
850265,46.982883
850266,46.982883
850267,46.982883
850268,51.2135
850269,51.2135
850270,51.2135
850271,51.2135
850272,51.51101
850273,51.51101
850274,51.51101
850275,51.51101
850276,41.870113
850277,41.870113
850278,41.870113
850279,41.870113
850280,41.870113
850281,41.870113
850282,45.88398
850283,45.88398
850284,45.88398
850285,45.88398
850286,45.88398
850287,45.88398
850288,56.85255
850289,56.85255
850290,56.85255
850291,56.85255
850292,59.95056
850293,59.95056
850294,59.95056
850295,59.95056
850296,59.95056
850297,59.95056
850298,53.35391
850299,53.35391
850300,53.35391
850301,53.35391
850302,53.35391
850303,53.35391
850304,64.71142
850305,64.71142
850306,64.71142
850307,64.71142
850308,38.459896
850309,38.459896
850310,38.459896
850311,38.459896
850312,38.459896
850313,38.459896
850314,38.459896
850315,38.459896
850316,50.929836
850317,50.929836
850318,50.929836
850319,50.929836
850320,50.929836
850321,50.929836
850322,50.929836
850323,50.929836
850324,44.069355
850325,44.069355
850326,44.069355
850327,44.069355
850328,44.069355
850329,44.069355
850330,46.982883
850331,46.982883
850332,46.982883
850333,51.2135
850334,51.2135
850335,51.2135
850336,51.2135
850337,51.51101
850338,51.51101
850339,51.51101
850340,51.51101
850341,41.870113
850342,41.870113
850343,41.870113
850344,41.870113
850345,41.870113
850346,41.870113
850347,45.88398
850348,45.88398
850349,45.88398
850350,45.88398
850351,45.88398
850352,45.88398
850353,56.85255
850354,56.85255
850355,56.85255
850356,56.85255
850357,59.95056
850358,59.95056
850359,59.95056
850360,59.95056
850361,59.95056
850362,59.95056
850363,53.35391
850364,53.35391
850365,53.35391
850366,53.35391
850367,53.35391
850368,53.35391
850369,64.71142
850370,64.71142
850371,64.71142
850372,64.71142
850373,38.459896
850374,38.459896
850375,38.459896
850376,38.459896
850377,38.459896
850378,38.459896
850379,38.459896
850380,38.459896
850381,50.929836
850382,50.929836
850383,50.929836
850384,50.929836
850385,50.929836
850386,50.929836
850387,50.929836
850388,50.929836
850389,44.069355
850390,44.069355
850391,44.069355
850392,44.069355
850393,44.069355
850394,44.069355
850395,45.099033
850396,45.099033
850397,45.099033
850398,48.28346
850399,48.28346
850400,48.28346
850401,48.28346
850402,49.30856
850403,49.30856
850404,49.30856
850405,49.30856
850406,38.896557
850407,38.896557
850408,38.896557
850409,38.896557
850410,38.896557
850411,38.896557
850412,43.693775
850413,43.693775
850414,43.693775
850415,43.693775
850416,43.693775
850417,43.693775
850418,53.67396
850419,53.67396
850420,53.67396
850421,53.67396
850422,57.46663
850423,57.46663
850424,57.46663
850425,57.46663
850426,57.46663
850427,57.46663
850428,49.138622
850429,49.138622
850430,49.138622
850431,49.138622
850432,49.138622
850433,49.138622
850434,60.25772
850435,60.25772
850436,60.25772
850437,60.25772
850438,35.68058
850439,35.68058
850440,35.68058
850441,35.68058
850442,35.68058
850443,35.68058
850444,35.68058
850445,35.68058
850446,46.19771
850447,46.19771
850448,46.19771
850449,46.19771
850450,46.19771
850451,46.19771
850452,46.19771
850453,46.19771
850454,39.67939
850455,39.67939
850456,39.67939
850457,39.67939
850458,39.67939
850459,39.67939
850460,45.099033
850461,45.099033
850462,45.099033
850463,48.28346
850464,48.28346
850465,48.28346
850466,48.28346
850467,49.30856
850468,49.30856
850469,49.30856
850470,49.30856
850471,38.896557
850472,38.896557
850473,38.896557
850474,38.896557
850475,38.896557
850476,38.896557
850477,43.693775
850478,43.693775
850479,43.693775
850480,43.693775
850481,43.693775
850482,43.693775
850483,53.67396
850484,53.67396
850485,53.67396
850486,53.67396
850487,57.46663
850488,57.46663
850489,57.46663
850490,57.46663
850491,57.46663
850492,57.46663
850493,49.138622
850494,49.138622
850495,49.138622
850496,49.138622
850497,49.138622
850498,49.138622
850499,60.25772
850500,60.25772
850501,60.25772
850502,60.25772
850503,35.68058
850504,35.68058
850505,35.68058
850506,35.68058
850507,35.68058
850508,35.68058
850509,35.68058
850510,35.68058
850511,46.19771
850512,46.19771
850513,46.19771
850514,46.19771
850515,46.19771
850516,46.19771
850517,46.19771
850518,46.19771
850519,39.67939
850520,39.67939
850521,39.67939
850522,39.67939
850523,39.67939
850524,39.67939
850525,45.099033
850526,45.099033
850527,45.099033
850528,48.28346
850529,48.28346
850530,48.28346
850531,48.28346
850532,49.30856
850533,49.30856
850534,49.30856
850535,49.30856
850536,38.896557
850537,38.896557
850538,38.896557
850539,38.896557
850540,38.896557
850541,38.896557
850542,43.693775
850543,43.693775
850544,43.693775
850545,43.693775
850546,43.693775
850547,43.693775
850548,53.67396
850549,53.67396
850550,53.67396
850551,53.67396
850552,57.46663
850553,57.46663
850554,57.46663
850555,57.46663
850556,57.46663
850557,57.46663
850558,49.138622
850559,49.138622
850560,49.138622
850561,49.138622
850562,49.138622
850563,49.138622
850564,60.25772
850565,60.25772
850566,60.25772
850567,60.25772
850568,35.68058
850569,35.68058
850570,35.68058
850571,35.68058
850572,35.68058
850573,35.68058
850574,35.68058
850575,35.68058
850576,46.19771
850577,46.19771
850578,46.19771
850579,46.19771
850580,46.19771
850581,46.19771
850582,46.19771
